Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;screenings;plot_lengt;plot_width;moisture;plot_yld;ave_moist;septoria1;septoria2;septoria3;mildew1;yld_ton_ha;mildew2;yelow_rst1;yelow_rst2;heading1;septoria4;brown_rst1;mildew3;yelow_rst3;lodging1;str_height;node_brek1;vigour;lodging2;hagberg;sprout_fld;mildew4;green_leaf;septoria5;fusarium1;heading2;ripen1;emergence;plant_coun;fusarium2;headng_old;flowerdate;lodging3;lodging4;fusar_fld;mildew_old;fusar_lab;shedding;sprout_lab;germin;yelow_rst4;yelow_rst5;nodorum;takeall;flowering;bydv;brown_rst2
BN_2015_8;KWS Crispin;BN_2015_1;BN;2015;7,54;52,8;78,4;2,2;7,7;1,85;17,47;16,1;17,47;7;NA;NA;NA;10,974;NA;NA;NA;NA;NA;NA;NA;NA;9;95,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2015_9;Tentation;BN_2015_1;BN;2015;7,81;51,1;76,1;2,3;7,7;1,85;17,38;14,4;17,38;7,5;NA;NA;NA;9,826;NA;NA;NA;NA;NA;NA;NA;NA;9;79,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_1;ELS12 57;KE_2015_1;KE;2015;7,29;44,1;74,7;6,4;7,7;1,85;16,11;12,5;16,11;6;NA;NA;6;8,66;NA;NA;NA;NA;NA;NA;NA;NA;9;96,6;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_10;Monterey;KE_2015_1;KE;2015;7,63;41,1;78,9;2,9;7,7;1,85;15,33;9,7;15,33;6;NA;NA;5;6,783;NA;NA;NA;NA;NA;NA;NA;NA;9;90,3;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_11;KWS Crispin;KE_2015_1;KE;2015;7,16;43,5;75,7;2,9;7,7;1,85;16,07;10,6;16,07;7;NA;NA;5;7,348;NA;NA;NA;NA;NA;NA;NA;NA;9;90,4;NA;NA;8,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;6,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_12;Weaver;KE_2015_1;KE;2015;7,69;46,2;75,5;7,5;7,7;1,85;15,65;9,5;15,65;6;NA;NA;5;6,618;NA;NA;NA;NA;NA;NA;NA;NA;9;91,9;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_13;Dunmore;KE_2015_1;KE;2015;7,91;39,2;74,2;6;7,7;1,85;13,9;6,8;13,9;5;NA;NA;5;4,835;NA;NA;NA;NA;NA;NA;NA;NA;8;92,3;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_14;Garrus;KE_2015_1;KE;2015;7,72;40,9;76,6;5,4;7,7;1,85;15,68;9,7;15,68;7;NA;NA;6;6,755;NA;NA;NA;NA;NA;NA;NA;NA;9;89;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_15;Rockefeller;KE_2015_1;KE;2015;7,76;45,5;72,3;3,1;7,7;1,85;20,08;14,8;20,08;8,5;NA;NA;7;9,769;NA;NA;NA;NA;NA;NA;NA;NA;9;110;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_16;Einstein;KE_2015_1;KE;2015;8,04;46,7;77,1;5,8;7,7;1,85;14,76;12,9;14,76;4;NA;NA;5;9,081;NA;NA;NA;NA;NA;NA;NA;NA;9;91,3;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_17;Costello;KE_2015_1;KE;2015;7,82;45,7;76,1;3,5;7,7;1,85;17,63;11,9;17,63;6;NA;NA;6;8,095;NA;NA;NA;NA;NA;NA;NA;NA;9;84,3;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_18;Tentation;KE_2015_1;KE;2015;7,03;45,4;74,7;5,9;7,7;1,85;15,28;13,4;15,28;7;NA;NA;6;9,376;NA;NA;NA;NA;NA;NA;NA;NA;9;81,6;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_19;KWS Leon;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;8,2;19,84;8;7;5;7,5;5,5;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_2;Lismore;KE_2015_1;KE;2015;8,19;48,2;72,2;4;7,7;1,85;19;10,2;19;5;NA;NA;5;6,823;NA;NA;NA;NA;NA;NA;NA;NA;9;84,3;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_20;Rockefeller;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;8,4;20,08;9;8,5;8;5;5,617;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_21;Costello;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;11,4;17,63;8;8;5;7;7,857;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_22;Dunmore;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;10,8;13,9;6,5;7,5;6;6,5;7,781;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;5,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_23;ELS12 57;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;8,2;16,11;6,5;6;5;6,5;5,756;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_24;KWS Lili;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;14;21,63;8;7;7;7;9,181;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_25;KWS Lumos;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;12,7;15,19;7,5;7;5;7,5;9,013;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_26;Lismore;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;10,8;19;7;7,5;6,5;7;7,32;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_27;Leeds;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;9,4;15,22;6;5;3;6;6,668;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_28;KWS Crispin;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;10,4;16,07;8;8;7,5;5,5;7,304;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;7,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_29;Einstein;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;10,4;14,76;7;6;4;5;7,418;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_3;KWS Lili;KE_2015_1;KE;2015;7,78;42,6;66;3,1;7,7;1,85;21,63;13,4;21,63;7;NA;NA;5;8,673;NA;NA;NA;NA;NA;NA;NA;NA;9;91,6;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_30;Weaver;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;12,8;15,65;8,5;6;7;8;9,034;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_31;Bodecor;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;13,7;17,49;8,5;7,5;6,5;8;9,459;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,5;8,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_32;Tentation;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;14,4;15,28;8,5;8;6;7;10,208;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_33;JB Diego;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;12,9;15,41;8,5;7,5;6;7,5;9,131;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,5;8,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_34;Avatar;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;12,8;18,06;8,5;7,5;6;8;8,776;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_35;Garrus;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;12;15,68;7,5;7;7;7,5;8,467;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_36;Monterey;KE_2015_2;KE;2015;NA;NA;NA;NA;7,6;1,85;NA;12,8;15,33;8;7;6,5;7;9,068;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_4;Avatar;KE_2015_1;KE;2015;7,55;43,5;73,5;5;7,7;1,85;18,06;9,6;18,06;6;NA;NA;5;6,497;NA;NA;NA;NA;NA;NA;NA;NA;9;93,7;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,5;8,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_5;KWS Lumos;KE_2015_1;KE;2015;7,52;42,1;77,8;6,1;7,7;1,85;15,19;10,2;15,19;5;NA;NA;5;7,144;NA;NA;NA;NA;NA;NA;NA;NA;9;88,9;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,5;7,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_6;JB Diego;KE_2015_1;KE;2015;7,08;49;78,3;4,6;7,7;1,85;15,41;12,7;15,41;6;NA;NA;5;8,872;NA;NA;NA;NA;NA;NA;NA;NA;9;93;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_7;KWS Leon;KE_2015_1;KE;2015;7,3;46,5;74,4;2,2;7,7;1,85;19,84;12,2;19,84;6;NA;NA;4;8,077;NA;NA;NA;NA;NA;NA;NA;NA;9;88,4;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_8;Bodecor;KE_2015_1;KE;2015;7,47;43,4;78,7;2;7,7;1,85;17,49;13,4;17,49;6;NA;NA;6;9,131;NA;NA;NA;NA;NA;NA;NA;NA;9;100;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KE_2015_9;Leeds;KE_2015_1;KE;2015;7,68;40,1;77,6;4,5;7,7;1,85;15,22;8,8;15,22;4;NA;NA;4;6,162;NA;NA;NA;NA;NA;NA;NA;NA;9;86,9;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_1;Monterey;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12;0;7;5;5;9;NA;NA;9;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1900/01/03 00:00:00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_10;Weaver;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;11,25;0;5;2;5;9;NA;NA;8;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_11;KWS Crispin;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,75;0;4;2;5;9;NA;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_12;Rockefeller;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,4;0;8;6,5;7;9;NA;NA;8;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_13;Leeds;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;9;0;3;1;3;5;NA;1;9;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_14;JB Diego;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;11,05;0;4;2;5;6,5;NA;4;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_15;KWS Lumos;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,75;0;5;2;5;9;NA;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_16;Garrus;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,9;0;6;5,5;7;9;NA;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_17;Bodecor;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,3;0;7;5;6;9;NA;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_18;Einstein;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;10;0;3;1;4;9;NA;NA;9;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_19;KWS Leon;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;11,7;0;NA;NA;6;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_2;Dunmore;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;11,95;0;7;5,5;6;9;NA;NA;9;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_20;Bodecor;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;13,05;0;NA;NA;6,5;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_21;Costello;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,95;0;NA;NA;6;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_22;ELS12 57;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,45;0;NA;NA;6;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_23;Einstein;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,4;0;NA;NA;4;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_24;Avatar;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,4;0;NA;NA;5;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_25;Garrus;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,9;0;NA;NA;6,5;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_26;Leeds;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;9,65;0;NA;NA;4;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_27;Weaver;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;11,55;0;NA;NA;5;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_28;KWS Lumos;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,25;0;NA;NA;5;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_29;Tentation;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,15;0;NA;NA;7;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_3;KWS Lili;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,55;0;6;5;6;9;NA;NA;9;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_30;Rockefeller;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,5;0;NA;NA;7,5;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_31;Lismore;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,8;0;NA;NA;5;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_32;KWS Lili;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,15;0;NA;NA;6,5;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_33;Monterey;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;9,9;0;NA;NA;5;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_34;JB Diego;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;10,65;0;NA;NA;6;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_35;Dunmore;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;9,9;0;NA;NA;6,5;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_36;KWS Crispin;KN_2015_2;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,5;0;NA;NA;7;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_4;KWS Leon;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;11,8;0;5;4;5;9;NA;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2015_5;Lismore;KN_2015_1;KN;2015;NA;NA;NA;NA;7;1,85;NA;12,3;0;6,5;4;6,5;9;NA;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
