Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;plot_lengt;plot_width;moisture;plot_yld;ave_moist;yld_ton_ha;str_height;screenings;septoria1;heading1;lodging1;mildew1;hagberg;ripen1;node_brek1;vigour;sprout_fld;lodging2;fusarium1;emergence;mildew2;yelow_rst1;septoria2;shedding;fusar_lab;septoria3;heading2;fusarium2;sprout_lab;yellowblot;green_leaf;water_abso;plant_coun;takeall;mnivale;germin;flowerdate;fusar_fld;ripen2;node_brek2;yelow_rst2;flowering;growthstge;brown_rst1;bydv;sprout_fl2
CK_2019_68;KWS Scimitar;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;40,6;21,6;10,71;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_69;LG Skyscraper;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;39,2;21;10,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_7;Password;CK_2019_1;CK;2019;9,8;46;68,5;19,5;1,85;21,1;41,4;21,1;10,653;75;1,8;NA;NA;9;NA;NA;6;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_70;Graham;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;39,6;21,3;10,486;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_71;Sanremo;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;38,2;21,1;10,141;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_72;Chevignon;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;37,2;20,9;9,901;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_73;Celulle;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;34,8;21,4;9,203;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_74;LGWD 14-11155-D;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;39,2;21,2;10,393;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_75;KWS Conros;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;35,4;21,3;9,374;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_76;LG Stook;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;39,6;21,2;10,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_77;Torp;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;42,8;20,7;11,42;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_78;Garrus;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;37,4;21,4;9,891;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_79;Bennington;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;41,6;21;11,058;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_8;Chevignon;CK_2019_1;CK;2019;9,6;46,6;69,9;19,5;1,85;20,9;38;20,9;9,802;86;3;NA;NA;7;NA;NA;9;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_80;Password;CK_2019_4;CK;2019;NA;NA;NA;18,9;1,85;NA;37,8;21,1;10,035;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2019_9;SJ L635;CK_2019_1;CK;2019;10,1;49,9;68,6;19,5;1,85;21,4;41,8;21,4;10,715;82;2,4;NA;NA;9;NA;NA;2;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_1;Bennington;CKC_2019_1;CKC;2019;10;51,1;74,4;19,3;1,85;20,1;46,4;20,1;12,216;NA;2,1;NA;8;NA;9;NA;4;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_10;Sanremo;CKC_2019_1;CKC;2019;10,3;53,3;75,2;19,3;1,85;19,6;47;19,6;12,451;NA;2,7;NA;9;NA;7;NA;6;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_11;KWS Conros;CKC_2019_1;CKC;2019;10,3;44,6;74,9;19,3;1,85;20,1;42,6;20,1;11,215;NA;2,8;NA;7;NA;9;NA;4;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_12;Chevignon;CKC_2019_1;CKC;2019;10,3;48;74,8;19,3;1,85;19,5;46;19,5;12,201;NA;1,8;NA;9;NA;8;NA;7;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_13;KWS W359;CKC_2019_1;CKC;2019;9,9;52,4;75;19,3;1,85;20;42,8;20;11,282;NA;1,6;NA;6;NA;9;NA;5;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_14;LG Skyscraper;CKC_2019_1;CKC;2019;10;54,1;74;19,3;1,85;19,5;48,8;19,5;12,944;NA;2,4;NA;9;NA;8;NA;6;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_15;NOS 511192.39;CKC_2019_1;CKC;2019;9,8;54,8;71,7;19,3;1,85;20,6;41,6;20,6;10,883;NA;2,4;NA;4;NA;6;NA;3;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_16;Celulle;CKC_2019_1;CKC;2019;10,8;43,4;74,8;19,3;1,85;19,4;42;19,4;11,154;NA;2,4;NA;9;NA;3;NA;9;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_17;Costello;CKC_2019_1;CKC;2019;9,9;49,1;78,1;19,3;1,85;19,8;45,2;19,8;11,944;NA;2,1;NA;6;NA;8;NA;4;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_18;LGWD 14-11155-D;CKC_2019_1;CKC;2019;9,5;49,9;76,4;19,3;1,85;19,5;46,6;19,5;12,36;NA;4,4;NA;9;NA;7;NA;7;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_19;Graham;CKC_2019_1;CKC;2019;9,1;51,8;73,9;19,3;1,85;19,4;50,2;19,4;13,332;NA;2,8;NA;9;NA;8;NA;7;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_2;LG Stook;CKC_2019_1;CKC;2019;9,5;44,8;73,8;19,3;1,85;19,9;44,6;19,9;11,771;NA;2,8;NA;6;NA;6;NA;2;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_20;Torp;CKC_2019_1;CKC;2019;9,6;45,4;70,8;19,3;1,85;19,3;48;19,3;12,763;NA;2,6;NA;8;NA;6;NA;5;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_21;Costello;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,8;19,8;12,103;58;NA;NA;6;NA;8;NA;4;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_22;Celulle;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;42,8;19,4;11,367;57;NA;NA;9;NA;4;NA;9;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_23;SJ L635;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;48,4;19,7;12,806;75;NA;NA;7;NA;6;NA;2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_24;JB Diego;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,6;19,7;12,065;68;NA;NA;9;NA;7;NA;5;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_25;NOS 511192.39;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;42,6;20,6;11,145;70;NA;NA;4;NA;6;NA;3;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_26;SY Insitor;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;48,4;19,7;12,806;67;NA;NA;8;NA;8;NA;4;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_27;LGWD 14-11155-D;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;44,8;19,5;11,883;72;NA;NA;9;NA;7;NA;6;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_28;Chevignon;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,2;19,5;11,989;70;NA;NA;9;NA;7;NA;7;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_29;Password;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,4;20;11,967;66;NA;NA;6;NA;7;NA;2;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_3;Password;CKC_2019_1;CKC;2019;9,4;45,9;72,1;19,3;1,85;20;45;20;11,862;NA;2,7;NA;6;NA;6;NA;3;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_30;LG Stook;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;46,6;19,9;12,299;71;NA;NA;5;NA;7;NA;2;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_31;KWS Conros;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;43,4;20,1;11,426;68;NA;NA;8;NA;8;NA;3;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_32;Graham;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;49,2;19,4;13,066;66;NA;NA;9;NA;9;NA;6;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_33;Bennington;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;46;20,1;12,11;70;NA;NA;7;NA;7;NA;5;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_34;KWS W359;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,6;20;12,02;69;NA;NA;6;NA;9;NA;4;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_35;Garrus;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;38,2;20,1;10,057;67;NA;NA;6;NA;9;NA;3;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_36;KWS Scimitar;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,6;20,6;11,93;68;NA;NA;7;NA;6;NA;2;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_37;LG Skyscraper;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;48,2;19,5;12,785;69;NA;NA;9;NA;8;NA;5;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_38;KWS Donovan;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;48,2;19,9;12,721;75;NA;NA;9;NA;6;NA;5;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_39;Sanremo;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;44,2;19,6;11,709;77;NA;NA;9;NA;7;NA;5;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_4;KWS Donovan;CKC_2019_1;CKC;2019;10,3;52,1;76,2;19,3;1,85;19,9;49;19,9;12,932;NA;1,8;NA;9;NA;6;NA;5;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_40;Torp;CKC_2019_2;CKC;2019;NA;NA;NA;19,3;1,85;NA;46,2;19,3;12,285;70;NA;NA;9;NA;6;NA;5;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_41;Garrus;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;39,4;20,1;10,373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_42;KWS Conros;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;44;20,1;11,584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_43;LG Skyscraper;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;50;19,5;13,262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_44;KWS W359;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;44,2;20;11,651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_45;Costello;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;46;19,8;12,156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_46;LG Stook;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,8;19,9;12,088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_47;SY Insitor;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;49,4;19,7;13,071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_48;Graham;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;50;19,4;13,279;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_49;KWS Scimitar;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;48,8;20,6;12,767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_5;JB Diego;CKC_2019_1;CKC;2019;9,1;50,3;74,7;19,3;1,85;19,7;46,4;19,7;12,277;NA;2,3;NA;9;NA;7;NA;6;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_50;JB Diego;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;47,6;19,7;12,594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_51;SJ L635;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;48,8;19,7;12,912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_52;NOS 511192.39;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;41;20,6;10,726;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_53;Chevignon;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,8;19,5;12,148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_54;KWS Donovan;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;49,2;19,9;12,985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_55;Torp;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;47,4;19,3;12,604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_56;Celulle;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;40,8;19,4;10,835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_57;Bennington;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;48;20,1;12,637;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_58;LGWD 14-11155-D;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;45;19,5;11,936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_59;Sanremo;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;46,2;19,6;12,239;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_6;SY Insitor;CKC_2019_1;CKC;2019;9,6;47,8;74,8;19,3;1,85;19,7;50,5;19,7;13,362;NA;2,2;NA;9;NA;9;NA;6;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_60;Password;CKC_2019_3;CKC;2019;NA;NA;NA;19,3;1,85;NA;45,2;20;11,915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_61;Bennington;CKC_2019_4;CKC;2019;NA;NA;NA;19,3;1,85;NA;48;20,1;12,637;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_62;Graham;CKC_2019_4;CKC;2019;NA;NA;NA;19,3;1,85;NA;49,8;19,4;13,226;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CKC_2019_63;Password;CKC_2019_4;CKC;2019;NA;NA;NA;19,3;1,85;NA;46,2;20;12,178;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
